paper_id;author_id
37331395;2327878686
37331395;1984278836
37351671;2640812769
37351671;2222499716
37351671;2149822020
37359164;2139885325
37359164;2052635854
37359164;2152545157
37359164;2558102455
37359164;2568267441
37360459;1556205910
37360459;1416933626
37360459;2114791432
37360459;2068936059
37360459;2664527692
37370051;1211880768
37370051;2712830082
37370051;2608722208
37379698;2192415515
37379698;2907518305
37417757;2949755806
37417757;2062283694
37417757;2164043692
37417757;2136293085
37432172;2307206206
37432172;2275379840
37470846;2117814090
37470846;2168067561
37470846;2164503252
37470846;2988019468
37474330;2591492019
37474330;2149161852
37483639;2128712366
37483639;175255044
37483639;2038743615
37483639;2162688931
37483639;427298036
37483639;365047837
37483639;691928724
37485767;2522375397
37485767;1976500831
37486487;2238175517
37486487;2085072105
37489506;2332801810
37489506;2160874642
37493863;2032692399
37493863;1625632746
37500040;2023038085
37500040;2291953446
37521947;2155100735
37528640;2797821794
37528640;2285627466
37528640;2155123338
37528640;1438871885
37605225;2506750461
37605225;2192933066
37678090;2030110154
37678090;410154491
37678090;2777790837
37696276;2611119541
37696276;2974649508
37696276;2918906921
37696276;2947096469
37696276;2112882065
37696276;288349726
37696276;2021388604
37696276;2147857421
37696276;2064916976
37696276;2531288880
37696276;2127638357
37696276;2939524344
37703206;2301191086
37719717;2289791889
37808110;2069000756
37808110;290673612
37808110;2111851554
37808994;2250775073
37808994;1972368927
37886468;2036349267
37886468;2974906800
37886468;729708866
37890100;2332548464
37890100;688635730
37895173;1970152270
37895173;2342998263
37895173;2703151136
37895173;2222821630
37895173;2124980901
37936216;2139994103
37936216;2148969126
37937606;285318040
37937606;331674635
37991490;2678477547
37991490;2172797452
38003809;374017046
38003809;2140035107
38116596;2343627660
38116596;2101878687
38116596;2124069343
38163742;2218015625
38163742;2003550458
38163742;1785353610
38163742;2108494460
38190918;2051448386
38190918;2000723326
38190918;144362779
38214834;239503732
38214834;218816048
38214834;2986098992
38214834;2131805511
38222407;363140096
38222407;1971183707
38222407;2282057420
38222407;311031536
38222407;2274944363
38222407;2296263305
38249367;1948937059
38267811;2718913378
38296175;2141067935
38296175;2558647871
38296175;2133649610
38296357;723257483
38296357;2144396565
38371863;2637850290
38371863;2974429506
38396846;669620708
38423645;2141085450
38423645;2307700190
38423645;2810058374
38425204;2112199944
38425204;2139093703
38425204;2109451195
38432629;2893003325
38432629;2140848277
38432629;2150286740
38443860;2130749071
38443860;855633617
38443860;2230056477
38443860;2159122367
38451654;2647549081
38451654;2229467615
38451654;2555109630
38451654;2460494159
38486409;2024996813
38486409;2429162518
38486409;59347776
38557174;2173309013
38577652;1972600830
38577652;1966207230
38577652;2023244421
38577652;2236330009
38673785;2287289630
38673785;2171991321
38673785;2790804153
38686934;1967204253
38686934;2146306667
38686934;2030821163
38701583;2026907820
38701583;2614286224
38701583;2151430212
38701583;2051691203
38701583;85442675
38720887;2476316655
38720887;2710930484
38723169;2014445613
38723169;2021258336
38723169;2167821181
38723169;1633289514
38735320;2988274617
38735320;1997557714
38738529;234613143
38738529;1938765101
38738529;2145069352
38738529;2027607191
38738529;2125726286
38738529;2147728332
38738529;2109938420
38744036;2064609425
38744036;2019413524
38744036;2222627537
38748138;2634918352
38771493;2304795626
38833649;2105972980
38833649;2045477508
38846672;2510978359
38846672;1262237210
38930112;2167677971
38930112;2787461305
38930112;2905351719
38930112;2125839283
38930112;1980178810
38932088;2144890745
38932088;2126845816
38932088;2718771774
38932088;2678876532
38932088;2497350057
38932088;2638489846
38932088;2164211120
38943857;1984546891
38943857;2060281193
38943857;2120367576
38982141;1924697881
38982141;228239859
38982141;2290209335
39112281;235209935
39112281;2079125966
39112444;2135511699
39212295;1909481468
39212295;2155398292
39212295;2116151040
39212295;61309372
39212295;1251500987
39235620;2135300424
39252523;319373986
39252523;1998524898
39252523;2955848968
39252523;2761138398
39258003;1979746700
39258003;583649758
39258003;2797830592
39258003;708077931
39269600;2571327459
39273174;2625925453
39273174;2231670419
39273174;2242157527
39273174;2148003413
39300423;2138181115
39300423;2079810293
39340353;2700532413
39359494;2073602298
39359494;2165028569
39359494;2104772420
39359494;2074352566
39359494;2033917997
39359494;2033146105
39359494;2060285974
39359494;2103422493
39359494;1018461143
39359494;2259003553
39359494;2108404617
39359494;2009967185
39386514;336312633
39386514;2127613073
39386514;2893596675
39390217;2501394731
39438812;2035844285
39438812;2107326462
39451508;2973597240
39451508;2698291421
39529403;2331300759
39529403;2282685233
39610715;2420604264
39610715;1224444628
39682103;203946810
39682103;2134000935
39682103;2038364706
39687103;2170932005
39687103;2190100560
39689933;2225790093
39695077;167203293
39695077;1945385691
39695077;2544841527
39695227;2277695841
39695227;2300659125
39738311;2092792762
39738311;170265580
39740579;39471467
39740579;2124934843
39740579;636495239
39810663;222773927
39810663;2134294502
39810663;1991060659
39820898;2131682478
39820898;2709766443
39832950;2025953933
39832950;672707272
39854703;313366206
39854703;2101908683
39854703;394035547
39877271;2305049066
39879777;2111668054
39879777;2118290138
39879777;665051031
39908396;2568374463
39908396;45679041
39908396;2028769897
39908396;2051956577
39921855;2036349754
39921855;2164355653
39939797;2464689300
39939797;2112623031
39939797;2233374908
39939797;2585321443
39939797;2250189852
40003570;209766775
40003570;2889793201
40003570;2468960519
40054865;2050064891
40072948;2046130170
40072948;1969062743
40072948;2096652675
40081422;2908972161
40081422;2655317023
40095769;2120148857
40095769;2130734690
40095769;2116568175
40095769;2624000227
40095769;2291283183
40096707;2150022256
40096707;2103571866
40123913;2078587086
40123913;2145917071
40177797;2776096014
40181813;2635137690
40183525;2627751672
40230314;2315402758
40230314;2091672527
40230314;97425478
40231453;2099131168
40231453;2948935979
40231453;2950406873
40231453;2421077175
40244959;2973531585
40244959;2128508409
40244959;2087844854
40244959;1971269744
40276983;1889703615
40276983;2806087853
40316086;2114126516
40343472;2140484217
40343472;2553502027
40343472;2104813393
40343472;2156023989
40343472;2150283824
40343472;2132547266
40389003;2420722408
40389003;2425275215
40390228;2461731625
40390228;2618892181
40390228;2122136120
40390228;1997983234
40390228;724157481
40408592;2045058881
40421765;2140667944
40421765;1175085069
40421765;2295941130
40430842;2675710399
40430842;2674490275
40446464;241592301
40446464;366138972
40446464;383088541
40461606;2342956681
40492578;149233959
40492578;2174349477
40503131;2291359811
40503131;2140067437
40503131;2187997294
40503131;2915921569
40520665;1980349210
40520665;2529543573
40520665;2186986147
40558736;2145886608
40558736;2684350973
40576911;2161199926
40631333;2112253845
40631333;2002592677
40635133;2313071645
40635133;2343601100
40647513;2125470724
40647513;2180745657
40647513;2046035195
40647513;2426063241
40648751;2302924617
40651246;2144459651
40658589;175133752
40658589;100237656
40658589;2155856586
40658589;2475153117
40668306;2160153649
40668306;2027559985
40668306;1980750250
40668306;2438499849
40668306;2634613807
40703268;2618827062
40717549;705028926
40733937;2123307319
40733937;1247590922
40733937;1211302803
40751014;2103403267
40751014;2973586368
40751014;2855976308
40751014;2125282846
40751014;2974412806
40751014;2108753423
40762838;2128330334
40762838;2097382241
40762838;2140242496
40764754;292601277
40786234;2973875569
40786234;2805046848
40843095;2673021277
40848148;1418764031
40848148;2198983026
40848148;2151014374
40848148;2407474466
40848148;2268379917
40848148;2015691110
40859888;265735610
40859888;2114996688
40859888;2330340970
40883302;2140831604
40887548;19646707
40887548;690080672
40955367;2110908587
40955367;42252880
40956716;2102203551
40956716;381273065
40956716;334925106
40956716;2040497737
40956716;2108564265
40956716;301161809
40956716;1681446341
40956716;2043574948
40967457;280460575
40967457;58567672
40967457;2127889927
40967457;286952618
40971656;2250655131
40971656;263626172
40971656;2270192752
40971656;2106654442
40971656;2435511731
40977153;166256608
40977153;2003125727
40977153;2594444831
40977153;2073328792
40984654;2829106329
40984654;2113326878
40984654;2071949100
41019707;2142282371
41019707;1552135752
41019707;2131329962
41033710;2142017773
41033710;2190128219
41033710;1880029295
41033710;2158766707
41033710;2132446792
41033710;1968508959
41033710;2114808525
41085643;249315193
41085643;2093733119
41085643;1936190767
41085643;2029666799
41085643;1982686295
41085643;2305414748
41085643;2518907951
41085643;783302122
41085643;2776818540
41085643;2622055178
41085643;331804587
41085643;2027945657
41085643;2155704210
41085643;2520317789
41085643;2127148533
41113428;532834103
41115969;2145351590
41129426;310780015
41129426;2595468356
41136496;233405741
41136496;20413438
41136496;2158775367
41143007;2103616088
41143007;702118676
41143181;2133894727
41143181;1977083973
41168033;2270637182
41168033;2117545535
41168033;2713816503
41168033;2252574768
41204436;2304086747
41204436;2345922526
41204436;2017728285
41204436;2311244864
41204436;2112821804
41246323;2680402676
41271234;2485207285
41271234;98158288
41271234;2160422051
41288359;1234873287
41288359;2688824889
41288359;1978169675
41294919;1560803688
41294919;2104983735
41294919;2952667379
41294919;1938674939
41294919;2243842015
41294919;2103099101
41294919;2142701830
41294919;2162237461
41294919;60801742
41294919;2243178979
41294919;2600634371
41294919;2122761918
41294919;2087474508
41294919;2060996501
41294919;2154709273
41294919;2311643301
41294919;2135583296
41362036;2517776459
41362036;2113341754
41378562;2114439350
41378562;2103391826
41441124;19653151
41441124;2943576843
41441124;2113254793
41441124;1121136751
41443339;2112253845
41443339;2002592677
41443339;1979387801
41462114;2041605170
41462114;2164847467
41462114;2225284558
41478491;693620686
41478491;2238485221
41478515;2161567433
41478515;2498628428
41478515;2099923397
41599584;146521700
41599584;2023677657
41599584;2102185534
41636200;272473581
41636200;2431810988
41652956;2177869110
41652956;2157265451
41668360;2477131190
41685395;2138100748
41685395;2309716867
41685395;2117402390
41685395;2896600003
41685395;2168587130
41685395;2638917939
41686486;2107473198
41686486;2140770973
41686486;2169203281
41708484;2171597814
41708484;2716189708
41708484;2116198482
41708484;2498848046
41736371;143056266
41770002;2097419696
41811970;2310159733
41811970;2291811738
41811970;1978383256
41827812;2122483932
41827812;14601562
41834837;2295832618
41834837;2112229357
41834837;2397415443
41834837;2133530556
41834837;2112819315
41870128;267187831
41913967;2280005981
42037993;2140097620
42037993;2499030252
42037993;2102130231
42053803;2549936500
42062664;2045054690
42062664;2798027925
42062664;2209820682
42062664;2303495632
42064160;294375193
42064160;2776725728
42064160;2133260417
42070938;2690285005
42080394;2681629405
42080394;2426635924
42117920;1970916683
42117920;2580882442
42122073;2311319369
42128462;2139885325
42128462;2052635854
42128462;2158318207
42128462;2475279801
42128462;2096204016
42128462;2568267441
42155603;2696279611
42221249;2275478149
42221249;2483083453
42221249;2486568727
42230386;2104774072
42230386;1185890441
42230386;2319697052
42230386;2168426453
42277305;2634289163
42302203;2093182602
42313490;1274690886
42358897;2103390693
42358897;2204781917
42379360;2104415604
42379360;2102363943
42379360;2163808111
42416862;2730075618
42416862;2925259937
42433472;207367360
42433472;2315055800
42433472;2032413905
42433472;2129309639
42433472;2141072734
42433472;2236143686
42433472;2951578479
42433472;2126998579
42433472;2066451210
42433472;2013913851
42433472;2104242221
42445306;2330785472
42445306;2973531585
42525944;424227812
42525944;207394754
42525944;264877954
42525944;2008983856
42527702;2057979466
42527702;2045054690
42527702;102307902
42532800;92368926
42532800;2161564812
42532800;154782600
42532800;171979540
42557053;2131994954
42557053;2200555778
42557053;2572899354
42557053;2124740825
42557053;2112745634
42566917;163567042
42566917;2029064774
42566917;2234917693
42566917;2275762626
42566917;2260215387
42572846;1912856933
42572846;2335849784
42572846;2431255119
42572846;2944903163
42572846;2642674886
42572846;1968139790
42572846;627093654
42572846;2040918890
42589800;2153062008
42589800;2141756282
42632986;2308730866
42668999;2106330568
42668999;2570591422
42668999;2169137967
42668999;2163008255
42668999;2169635595
42668999;2139903624
42668999;1979157086
42668999;2106526481
42668999;2113143229
42748435;2017502560
42748435;1989971622
42834125;2928565201
42834125;2143594910
42834125;2008983856
42834125;722861555
42866722;2144368433
42866722;2117494329
42866722;1240937100
42866722;2258538402
42881399;147541775
42881399;2120045270
42881399;2168469989
42881399;282852810
42881399;222580069
42881399;2309726537
42895890;2054798130
42895890;2006738124
42916885;1491221696
42924553;2114947500
42924553;2165476333
42924553;2190075613
42924553;2893408313
42926958;323258858
42950405;33867745
42969121;2109071741
43002002;290762400
43002002;338335784
43002002;2170621550
43002002;2058571953
43048615;2296737558
43048615;1983137424
43053947;2142909278
43053947;2054734226
43053947;2066879160
43053947;1970784092
43072628;2553216097
43072628;1854693949
43072628;2134379788
43075118;2116914403
43075118;2040447644
43075118;191220263
43134074;2015157942
43134074;2407860123
43134074;8797010
43134074;893196326
43143464;2120253996
43143464;2171174714
43143464;2916645153
43143464;2122094799
43147645;2098233030
43147645;2171596754
43147645;2155709014
43147645;2087586050
43155301;2125545027
43172036;14410813
43172036;2068577551
43172140;2122370487
43172140;2118168888
43179797;2466795965
43179797;316502875
43233584;1065006198
43233584;2974831513
43266241;2159548814
43266241;1995746651
43266241;2159005746
43266241;2037897286
43266547;2439818565
43303469;2978130679
43303469;2139323265
43303469;2483052694
43327923;2714660256
43327923;2079810293
43327923;2146188061
43349300;2368093685
43349300;1906873211
43407050;2076582687
43407050;1967542599
43407050;1429310837
43407050;933809373
43407050;2110959112
43407050;2267678461
43407050;290277350
43434229;2697218213
43434229;725795002
43434229;2101048883
43434229;2298132705
43441616;2311465718
43441616;17252502
43441616;2567588267
43441616;2118446547
43477313;2271651299
43520556;2589144893
43554226;2237557586
43554226;2129016527
43573688;2397148094
43573688;333197980
43575968;2144873770
43575968;2148797899
43575968;2105822349
43621377;2293444310
43624042;284022903
43624042;2027274932
43624042;236646960
43632033;2157256085
43639300;2212757501
43639300;2924144489
43690012;2551523511
43690012;2147194837
43706257;2220394469
43706257;2952664035
43731716;1522889589
43731716;1978420847
43732640;2134093847
43732640;1821419165
43746289;6335930
43763161;2616994805
43763161;2149089207
43763161;2106537015
43771634;2225699399
43771634;2476498185
43771634;2600840208
43771634;2231018672
43771634;2602115735
43787340;2103709347
43787340;2115679212
43787340;2122262229
43793112;154019569
43793112;725773188
43794526;116357114
43794526;2170916518
43806004;723257483
43806004;2652544150
43806004;2109979571
43808373;2690709084
43835061;2639259520
43854556;2312855263
43854556;2331126810
43854556;2093895374
43854556;1545532702
43877154;195980013
43885887;2143095793
43885887;2066970836
43902171;2706365850
43902171;2149257649
43902171;2121653533
43902171;2673033531
43924973;2532894412
43924973;2585182800
43946599;2294957537
43946599;2134116836
44024118;2575516318
44024118;2097544120
44024118;2917549918
44038968;2200139175
44038968;2108674939
44051156;2443134031
44051156;2646604622
44051156;2153238748
44051156;2116981583
44066667;2917757710
44066667;2167892584
44107431;2716088039
44110630;2120399810
44114620;2691921962
44114620;2149480323
44114923;2017060513
44114923;2112220066
44128098;2306519349
44128098;2140607999
44146721;2029092503
44146721;260761432
44151623;348992377
44174323;2988091152
44174323;687016
44184875;2289977081
44184875;2109882579
44205143;2307141832
44243576;2662104575
44243576;2936135637
44243576;2322529159
44243576;2711337547
44303705;2108977462
44308106;2125315204
44308106;2422553017
44308106;2099019876
44308106;2105249686
44308106;2308301405
44308106;2056107300
44308106;2154379595
44308106;2169057019
44312495;2237056940
44312495;2066009210
44312495;2950127946
44312495;1939713825
44340815;2126631279
44340815;2144494049
44340815;155519473
44340815;1972787739
44386537;2037184729
44386537;2163537445
44386537;2157374816
44386537;2135956750
44386537;2106755865
44386537;2006696304
44386537;2205299394
44386537;2973703798
44386537;2399715597
44412977;2893663216
44450342;2319198371
44450342;2208460423
44468461;2303981966
44468461;57968141
44468461;240413485
44468461;2048236730
44569701;2142033343
44569701;2306016661
44627651;2184200308
44627651;2262861483
44627651;2167603141
44630293;2132110758
44630293;2016376558
44671426;2693872658
44671426;2442592531
44671426;2648448579
44671426;2690520388
44676229;2159767633
44676229;66784584
44676229;2071981552
44676229;2096750770
44699535;2018682724
44755678;2133955475
44755678;1679635531
44755678;2227234978
44766504;2296100000
44766504;2466522810
44839580;2203076507
44839580;2548987988
44839580;2096304240
44839580;1983641466
44839580;2974173378
44842193;2156539922
44842662;698135892
44842662;1923487074
44842662;44897255
44846162;2104772420
44846162;2108404617
44846162;2004597262
44846162;944553114
44846162;2136032002
44846162;2112189818
44846162;2009967185
44880666;2138100748
44880666;2117402390
44880666;2309716867
44880666;2638917939
44880666;2168587130
44899178;208343995
44899178;677882550
44935007;2705204357
44935007;2686658398
44935086;2017130828
44935086;2080954677
44935086;144978961
44937787;2776059140
44937787;2052691784
44937787;2478928135
44937787;2792024451
44937787;2170757408
44937787;2338114704
45004989;2119054134
45004989;430985132
45004989;2073911244
45004989;2131416380
45004989;2952111956
45004989;2951109634
45004989;2949832408
45004989;2952645959
45004989;1783714305
45004989;2038717455
45004989;51092151
45004989;2054682710
45019781;2776292169
45019781;2048074247
45019781;2233751590
45039188;2003374161
45039188;2119400511
45039188;2985369723
45091305;381172027
45112642;2701958193
45112642;2171719997
45191611;2170370782
45191611;2694071758
45191611;2131966228
45191611;72241827
45195700;2052140126
45195700;2050646368
45195700;2131794570
45195700;1968117993
45195700;2125517609
45204727;1986205099
45204727;2096204105
45249900;322460595
45249900;2110319412
45249900;2093422571
45249900;2045872845
45249900;572302453
45283595;2699572514
45283595;2067997018
45283595;2162334636
45315167;2100417130
45360429;2973473719
45360429;2197834550
45360429;1976030649
45363954;2094715977
45363954;2158643951
45363954;2688729916
45363954;57400827
45363954;1202235873
45373353;2135465465
45373353;2145762831
45373353;2985922302
45373353;2479652661
45402271;2065151139
45402271;1847719127
45427617;107857866
45427617;218868970
45433841;2133407660
45433841;2421154409
45433841;2134649964
45433841;2095733579
45433841;2194809712
45632830;2320925727
45632830;2025407248
45632830;2494344144
45642535;2081070832
45648066;2032521106
45648066;2403559858
45659880;172712366
45686864;291205874
45686864;187819172
45690777;2161933233
45690777;1871374105
45690777;2421664160
45702236;2136642730
45707961;2124716418
45707961;2179850074
45716010;53516667
45716010;2000741701
45716010;1967424351
45732280;2611894754
45732280;2117402390
45732280;2138100748
45732280;2638917939
45732280;2309716867
45732280;2168587130
45744237;2308409892
45824510;2893363960
45829807;2305528184
45829807;2045512051
45829807;46142260
45829807;2120892189
45848568;1968019377
45850974;2057958005
45850974;2129579258
45856317;2308309318
45856317;2973711534
45863130;2483179268
45863130;1997459730
45863130;2162925266
45865541;2148553336
45865541;2108429401
45867068;2497195243
45867068;2238290152
45884270;355552286
45884270;2251690017
45889884;2526901746
45889884;2523451963
45889884;1995643876
45889884;257846721
45901895;2055254576
45943067;1863472344
45943067;2122148950
45943067;1302221821
45948885;2287295006
45948885;2128901394
45948885;2113027333
45950492;2276866286
45950492;1875360688
45959493;14670409
45992615;1945051285
45992615;1869905022
45992615;2083620131
45992615;2142438257
46021312;2051706918
46040593;1527761325
46040593;2167742405
46040593;2155331124
46040593;2067267991
46073153;2016994499
46073153;2059016242
46090773;1541469769
46097301;2107847746
46097301;196058451
46097301;2250193160
46097301;2122939299
46104077;2112626029
46104077;2091176276
46119610;2098987196
46173722;2635203421
46208337;2163616830
46222836;227622711
46222836;2146629533
46222836;2117094664
46222836;665084768
46228712;2195791627
46228712;2707106106
46228712;2233707155
46228712;2165144741
46228712;2143469160
46230514;2503865459
46230514;2206318730
46230514;2049919618
46238588;1978912772
46238588;2557217530
46248737;2151060137
46258725;2099836431
46258725;2156458551
46258725;2305314317
46258725;2165493255
46272316;150020879
46272316;2113001666
46272316;2169558930
46273274;351723378
46273274;2074695662
46273274;2438499849
46292265;92295213
46292265;2312053838
46316429;2499069342
46316429;2165491269
46316429;2095652652
46331890;1262741977
46331890;1276439635
46331890;2006739128
46331890;2274901241
46331890;2366566805
46331890;572302453
46355388;2225396896
46356605;259655449
46356605;70605372
46356605;1119718656
46356605;2159162030
46356605;2074895689
46368677;2801675582
46383347;326248331
46383347;2778124132
46406651;2074629859
46433096;2112787293
46433096;2153100559
46433096;2118908193
46440479;2137453245
46440479;2150300836
46440479;2224919629
46440479;2042334666
46460532;2135384527
46460532;2517339994
46460532;2052635854
46460532;2568267441
46464644;2713257435
46479022;2136437155
46479022;1880413372
46479022;2517017360
46479022;2514788658
46479022;2167740186
46479602;1992276240
46492553;2041349840
46492553;2154873938
46492553;2169524203
46492553;694905393
46492553;2154339208
46492553;2304520919
46492553;2121809198
46492553;2926550399
46492553;2954094494
46492553;2102895942
46500007;2294100267
46500007;2015523527
46507908;2171848928
46507908;2082112691
46507908;2141143252
46507908;2127897443
46507908;2106611636
46557918;2203644119
46557918;2479154375
46557918;2276392027
46557918;2669476227
46557918;2676671738
46558945;2311133022
46558945;2155336655
46610323;2120539048
46610323;2630313362
46610460;2169075337
46610460;2669145989
46610460;2503907199
46610460;2098013335
46610460;2028919252
46610460;2598813226
46610460;2010760891
46610460;2305553833
46610460;2118637953
46623209;2137987831
46623209;172598808
46623209;2108273477
46623209;2704267643
46623209;2166430406
46718429;2111023985
46718429;1994958982
46718429;1907357561
46718429;1972556819
46718429;42138872
46721500;2054366254
46721500;2127331165
46721500;2086487623
46727209;1749494168
46727209;692207516
46727209;2152670209
46728371;2973801108
46734560;287414307
46734560;2662205352
46734560;1988150995
46745836;2302676656
46755042;2614310784
46756652;1235594944
46756652;2129527818
46759842;2649914281
46774698;2087326411
46814297;2712899336
46835070;1858291424
46835070;2505753869
46848391;2080543337
46848391;2049275856
46848391;2097695784
46863213;2684667384
46863213;2719067870
46933459;2224379340
46933459;2108671403
46939464;2250073691
46939464;2127546327
46939464;2263273413
46939464;2062283694
46939464;2136293085
46948378;2702256028
46948378;2636683805
46948378;2285532557
46948378;2117267428
46980274;2012150429
47042431;2100279964
47042431;2247277386
47042431;24035646
47042431;2052915817
47045225;205069645
47045225;206728175
47047992;2102156641
47061942;2045899525
47061942;2304040022
47079112;2164605955
47079112;2054808036
47079112;2966382327
47079112;2515397140
47139074;1218150554
47139074;118349341
47139074;1748366053
47139074;2220750631
47195181;345957287
47195181;1890090887
47195181;2127565525
47212616;1976296970
47212616;2289240227
47212616;2153272084
47212616;28856340
47212616;1970330956
47212616;2003236380
47212951;2465632347
47212951;2461425297
47212951;2430084086
47212951;2420192861
47212951;2312863427
47212951;2071819244
47213494;2952506623
47213494;82005399
47262920;2156002375
47262920;2674097519
47332856;49124919
47332856;2303346372
47332856;1107982399
47342437;2163357967
47342437;2141313922
47350520;1974712164
47350520;137754846
47365510;2057178807
47365510;2108365357
47365510;2113171050
47365510;2267678461
47378295;2057131180
47378295;2344688162
47378295;2311981150
47378295;2033221684
47378295;2612344414
47378295;2169057019
47403462;2047491687
47403462;217253993
47442847;2165755961
47442847;1973570391
47459557;2723118505
47459557;2721744783
47464519;2133562221
47464519;2649216854
47469236;2166133322
47535659;2852372177
47535659;2071949100
47537243;2398053247
47537243;2105797154
47554466;2099648452
47554466;2398661297
47554466;2672162504
47559851;2089372118
47559851;2047441381
47565262;2106769687
47565262;2106287748
47565262;2153681821
47565262;2132417921
47565262;2245267964
47565262;2150708589
47566850;2745370722
47566850;2134563706
47566850;212098608
47566850;2120107391
47566850;2295701660
47593761;2704635537
47593761;2028820047
47614929;2001454813
47614929;304565150
47624896;2134281501
47624896;2113418186
47624896;2145946817
47624896;2073686361
47624896;2201971908
47629461;2662917438
47629461;2310462162
47636343;1819234821
47636343;305430315
47636343;175699300
47636343;963470134
47636343;2558093358
47636343;1978788732
47636343;2140301036
47636343;2004763151
47677873;2082033975
47677873;2146654345
47677873;2051360353
47677873;2150686401
47677873;2124474361
47697675;2145216660
47697675;98427819
47708362;2111027240
47708362;2105274219
47708362;2125225377
47708362;2129879957
47708362;2086694938
47708362;2925994080
47713456;2166236178
47747670;1755740534
47747670;1982640992
47747670;2408406729
47747670;1975948177
47766256;304347595
47766256;2052653390
47766256;10691823
47771175;2115711155
47771175;2107984982
47771175;2097739413
47771175;2099507529
47807761;1259033500
47807761;2233819545
47868186;2777027973
47868186;2408429653
47877866;2974180630
47877866;2924155045
47961628;2144568366
47961628;2198976450
47961628;2101192896
47961628;2167170432
47963539;2061649601
47963539;2068961845
47963539;2150584189
47981855;340958718
47981855;1094761056
47981855;1897541132
47986045;2915159534
47986045;2152781473
47986056;2077026702
47986056;2145410963
48035223;2940946636
48035223;2664853985
48069859;301449803
48069859;1975946032
48069859;2170178419
48085150;2037390627
48085150;2117530712
48108572;2683725189
48113744;2616915993
48118135;1876561151
48125276;2803962341
48125276;2508610494
48128203;2034396656
48128203;2224490639
48128203;2231259227
48128203;2688856452
48204405;2317298867
48204405;2280664198
48209436;1033685484
48209436;2076694505
48209436;2147411113
48209436;12412230
48209436;2097047077
48209842;671571153
48209842;1968778030
48209842;2017546035
48216033;2110740833
48236978;2278422887
48236978;2082222046
48236978;1723782055
48236978;2558182630
48236978;2134483961
48242223;2138776068
48242223;2425674313
48242223;1970403960
48265284;1985920190
48265284;2158520845
48291103;2103072432
48291103;2402047100
48291103;2121879997
48344332;2305740882
48344332;2222691895
48344332;2525817556
48344332;2579690330
48344332;2142608344
48346415;337036066
48346415;2154094381
48346415;2250232977
48346415;2681748406
48402136;1207128244
48402136;2681696570
48462588;2646988891
48494685;2128533547
48494685;2762820384
48494685;1980184468
48515572;2005781846
48515572;2057713114
48522347;1047875773
48522347;2047792778
48522347;1983443490
48522347;2191277441
48547619;2293478762
48549319;2002685538
48549319;2060000143
48549319;2120040158
48584418;2123007252
48640290;2131295646
48640290;2021766673
48640290;2165528584
48640290;2159119005
48640290;2110723587
48680663;2040037305
48694090;2072694687
48694090;2422989532
48694090;2117172792
48695148;2150157157
48695148;2013215708
48695148;2169719482
48695148;2658986077
48715220;2149107196
48715220;125394314
48715220;2098105531
48715220;347403524
48739489;1226939535
48739489;2723480913
48757359;2209373434
48757359;2181868148
48799737;2145244838
48799737;2236342227
48813367;2053016070
48813367;2050467647
48819758;285806895
48819758;2218507185
48819758;2786795934
48819758;414662423
48842552;2420888488
48842552;2119444354
48842552;1982586455
48842552;2128455305
48842552;2091023064
48860158;2613381653
48860158;2776366436
48913634;2628645543
48913634;2007569996
49011146;91917508
49011146;2124437574
49034894;605440483
49074898;1827820827
49074898;1255255194
49074898;2511461604
49102261;2279506413
49111299;2073256780
49111299;2547284342
49111299;2221969279
49155504;1908803721
49155504;301158213
49155504;102275141
49155504;2161288054
49161573;1978176041
49161573;2267074028
49164550;2949500451
49164550;2145593080
49164550;2648793173
49164550;2142168775
49215339;2639140300
49242494;2136820380
49242494;1982269704
49242494;2168876021
49242494;2128402323
49290057;705491505
49290057;2125040219
49290057;2410222599
49290057;2107120989
49290057;120305507
49297440;226149746
49297440;2117271534
49297440;1781465799
49320045;2166484376
49320045;2403771781
49320045;2141906221
49336579;412636729
49336579;2115193282
49365848;1758665079
49367632;2078295963
49367632;1994172768
49367632;2042755206
49367632;2132216446
49373311;2485918948
49373311;2144428187
49373311;2226449433
49373311;2144446367
49373311;2147480042
49472775;2632823333
49472775;2583230381
49482834;2557508827
49482834;2558657439
49482834;243260225
49482834;2609073429
49489932;1032329297
49489932;40046689
49489932;57350013
49489932;2123871457
49489932;72327628
49489932;2138091566
49489932;2188854275
49496018;2043843826
49496018;2160388791
49496018;2293201185
49496018;2105723458
49496018;2798616166
49496870;664220817
49496870;207528511
49496870;1907598998
49496870;401833296
49514851;2098706784
49514851;2156905314
49514851;2063472714
49514851;2007958803
49514851;1706147199
49514851;2514636578
49514851;2177918909
49524758;2462296299
49524758;2575252257
49524758;2171192073
49524758;2343281771
49524758;2854361407
49582473;2101340567
49582473;2127861648
49582473;2248865857
49582473;2100944573
49586746;2057566357
49586746;147472307
49586746;2157332363
49586746;1122187853
49604935;2123542707
49604935;2309846356
49604935;2275737212
49604935;2574614609
49604935;2504645196
49643808;2145818752
49643808;2070862325
49643808;2140384889
49646366;2239302683
49646366;2107932047
49707027;2722433249
49742440;2238689337
49742440;2504639907
49792970;2575703856
49797569;2149841904
49816649;14514539
49893124;284074407
49893124;2198459127
49909857;2551003286
49909857;2136321309
49922133;2020616261
49922133;2195754629
49922133;2096889439
49922133;2055983064
